"Data Source","World Development Indicators",

"Last Updated Date","2017-06-30",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016",
"Central Europe and the Baltics","CEB","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2312.62772071471","2199.93461127761","2361.90710864774","2488.2946070446","2824.06626769498","3512.90582792828","3766.13717474818","3735.59822173873","4097.24289289905","3977.13629566149","3943.98782226936","4342.85725704404","4922.10977804208","5941.17157318577","7161.44808210905","8342.43629887208","9461.09865934939","11951.6871540477","14489.1505237772","12197.8738197997","12556.939168058","13882.7354221725","12996.3408033274","13704.5666523128","14125.8618518034","12411.0716190666","12657.3868037068",
"Switzerland","CHE","GDP per capita (current US$)","NY.GDP.PCAP.CD","1787.36034770201","1971.31632279228","2131.39165159983","2294.18284731738","2501.29318996377","2620.475547353","2784.73354771646","2960.72258588384","3121.8890308772","3344.78360254639","","","","","","","","","","","18785.0364373183","17110.4451362671","17434.8850945889","17298.5664092844","16457.8291584079","16613.6284803968","23691.9702589726","29484.8729975913","31664.1592853184","30325.7589323674","38332.1517205633","38303.049889718","39435.5381338896","38005.3234464037","41738.9701947029","48540.5774945952","46610.0597512362","40429.9372576455","41487.6901931812","40577.3366287001","37813.234256795","38538.6444695451","41336.7219170303","47960.5649721577","53255.9763084633","54797.5466345741","57348.9278823975","63223.467775151","72119.5608730311","69672.0047147337","74276.7184159425","87998.4446849282","83164.3879543217","84658.8876757562","85814.5885735953","80989.8402358305","78812.6506872985",
"Channel Islands","CHI","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","40537.5116868009","42405.4971449866","43299.401141101","41610.1305834392","44159.2107722825","48226.396676878","55844.1166944098","57210.7322855894","62261.8280114141","73569.644964552","","","","","","","","","",
"Chile","CHL","GDP per capita (current US$)","NY.GDP.PCAP.CD","532.615466069515","584.234376029788","671.398967793186","687.270612330682","709.578795260515","699.376804802734","803.148602331938","779.475265315489","779.978606376286","893.24816576784","954.249342001497","1116.87037427185","1194.6333239827","1667.56827474092","1578.8756016054","730.409901113579","975.484363836661","1296.89299866866","1462.83516099766","1964.8514325336","2577.32357517338","3016.82346544464","2180.29018358699","1725.44187935811","1637.16731112065","1453.31620560026","1525.42668547413","1767.12334855465","2032.95955726026","2294.3459922694","2500.64625680267","2811.48158793643","3362.16930783155","3551.03018599488","4045.62142850943","5137.37507752208","5382.84651930615","5781.10342324332","5479.49806414483","4986.00741695335","5101.36847858062","4595.67839064314","4463.56746351997","4787.71684369693","6210.83681616462","7615.30467991828","9484.68122668878","10526.8781329258","10781.3653389194","10243.3283308081","12860.1784848732","14705.6924209948","15431.902824843","15941.3979387593","14817.3773578673","13653.2267285244","13792.9253199858",
"China","CHN","GDP per capita (current US$)","NY.GDP.PCAP.CD","89.5205415103584","75.8058379259965","70.9094116671007","74.3136434486145","85.4985551596313","98.4867777522206","104.324566181147","96.5895319417819","91.4727183066072","100.12990326618","113.162991554686","118.654577785346","131.883561243868","157.090374298657","160.140093727686","178.341819608096","165.40554037242","185.422832913673","156.39628140175","183.985230928274","194.805525689565","197.070163414358","203.336806414082","225.431026526458","250.713889587374","294.457294258851","281.92935843967","251.812067110752","283.537947827329","310.881157178503","317.88519809917","333.141714575898","366.460275912267","377.38951831929","473.49276222534","609.656765306952","709.413462811663","781.743728021845","828.580410344813","873.287295306257","959.372108105392","1053.10802408463","1148.50805692026","1288.6429243993","1508.66846230805","1753.41780007468","2099.22967551721","2695.36622271788","3471.24754726234","3838.43429215628","4560.5124871009","5633.79610636071","6337.8829926902","7077.7705938533","7683.50203795784","8069.21193773116","8123.1808725464",
"Cote d'Ivoire","CIV","GDP per capita (current US$)","NY.GDP.PCAP.CD","153.471594052014","167.35553095223","167.995942976352","190.407375498013","221.517801724046","212.821803836904","228.227429439799","232.568899340755","265.04081491166","270.757360627177","277.637032356666","289.109425643997","322.347920517677","417.106550641785","486.917074680952","589.207076749141","673.416991085098","864.287007205212","1041.47303777296","1152.33354636857","1226.91273070293","973.28404970704","836.655686474081","724.94226948022","696.275230959464","682.57378137016","862.341992471787","915.424017451069","897.666059769822","824.158319419679","880.018470125395","825.540701114639","847.295845738277","810.832972400407","590.30013327208","756.501135389684","809.538737155103","758.911907995244","793.981078525675","759.292202935166","642.254713999242","656.834565049434","710.961168329605","865.789649014533","919.806802750387","931.754286971344","951.947895564691","1065.89637469891","1242.43104388465","1217.74920575106","1219.74909551521","1214.70394645331","1262.48021811586","1423.68228222575","1569.92827532574","1420.62688438877","1526.19717484252",
"Cameroon","CMR","GDP per capita (current US$)","NY.GDP.PCAP.CD","119.534187181074","124.421691835069","129.515519153265","131.083486516416","138.565487268805","140.907450050738","144.252075755159","154.175627217415","169.624568468257","181.067801264494","177.706360871479","184.239781466189","208.131473145377","249.090254074196","310.911426653723","369.134694532207","401.149291933385","426.610301548145","542.92457972661","694.747076380768","782.139671788332","859.656880877292","799.569994926704","781.561927181631","800.826135076024","810.766662283657","1024.38765588566","1150.16420011602","1132.47770169992","979.590101102184","951.888223568316","1030.97996853744","918.39587070149","1060.60533267651","703.334099688906","648.780556944573","704.604368844096","694.688272697134","663.035976477572","704.171897605626","608.041439934578","614.672933943946","676.397606063012","824.868939316172","930.201171550831","952.187248439453","1002.98916370663","1110.70118592548","1233.52431614575","1203.19530763622","1182.86922701266","1295.649725738","1255.64818919045","1365.34418999758","1441.14010712277","1244.42942056964","1032.64872204454",
"Congo, Dem. Rep.","COD","GDP per capita (current US$)","NY.GDP.PCAP.CD","220.314063056673","197.390947677511","235.632406846809","377.42754184489","170.466067382292","232.811108983153","253.761636040931","184.134506205191","206.72228418284","258.618623682081","243.76315730786","272.081266475747","292.314009721796","362.863789899895","430.725431542654","447.000286452698","409.54854376357","509.099879201153","616.021659902977","587.190801815531","546.142397661985","463.685936418024","492.531709324983","387.493775688987","269.825943317852","240.770178106024","263.814560370345","242.996145982548","273.124687746187","269.587446203217","270.110580866253","253.042170789585","219.734237483952","275.735283844507","144.52069616216","135.673478089906","134.939946979025","138.964642011182","138.615475965894","102.644798535712","405.46965309375","153.69957329168","175.136071481294","173.916351831834","194.166786345182","218.523509172798","252.843045383867","280.121743652117","318.120134053478","292.628411406151","318.075751596552","357.483493772145","398.140694830982","420.87049003093","461.56808529415","474.936048106404","444.505316815516",
"Congo, Rep.","COG","GDP per capita (current US$)","NY.GDP.PCAP.CD","127.004745925645","142.537516443893","152.451212554226","153.541995989696","161.134841398156","167.453672719811","181.218345108373","189.659550497546","195.141231652414","200.008026323959","201.4641575972","229.004814529032","283.119039472747","362.270277926427","379.444110841937","482.442681606314","460.669584892363","453.728515358543","506.176071347919","670.768403372483","927.096255871296","1052.16529154476","1107.34220133795","1043.8536852947","1060.65829763633","1015.55738703848","845.168801150361","1021.6116024837","957.249325214084","1006.14104118751","1146.81227761127","1086.56349446384","1138.21609167272","724.547897267877","649.905376891709","755.916795068432","882.425022355599","784.04814269784","639.498585230095","750.526549930474","998.196892059858","842.709067744304","886.361665299432","998.101311670601","1289.33783690965","1637.06438124572","2012.11007047306","2111.20948856339","2881.5942917522","2255.3328789626","2737.34236484237","3196.64753357015","2952.05234806594","2964.57315159493","2910.52015289704","1712.12113140016","1528.24483012457",
"Colombia","COL","GDP per capita (current US$)","NY.GDP.PCAP.CD","245.197466207564","268.097370705937","283.917439182864","268.324398443765","322.472169354379","302.454041568969","276.488779734634","281.969888700868","283.111155525077","298.052406430129","326.290299976627","345.851132692933","374.624466829603","435.732888019085","510.988881893398","529.0886693566","605.819124823486","751.625754204166","877.796628322791","1030.49768138754","1204.15516834541","1282.36461835045","1342.46812422613","1304.60134567566","1260.39579386915","1125.2019352182","1103.33870640485","1125.26114884344","1189.1406780943","1175.93261022826","1175.1492701086","1181.08164365074","1385.86647714037","1541.71236942529","2218.78470951979","2470.68362290375","2553.54969231571","2759.95274759156","2509.13963334121","2164.43292920418","2472.19783098297","2395.85655125171","2355.72585669892","2246.2574724306","2740.24944202769","3386.02560001811","3709.07877589912","4674.21961032951","5433.72045003263","5148.42211290856","6250.65504429614","7227.73967983349","7884.98442882865","8030.58603049039","7913.38343248643","6044.52555566556","5805.60533452459",
"Comoros","COM","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","","","","401.2150931669","359.791368136219","327.545075646727","331.808995114209","311.144433038399","322.203141173112","444.246948530796","521.522893802813","534.784386157272","497.290471921935","607.469401290559","582.306519200759","609.903219566427","586.653388456626","401.840936409312","487.797972971112","471.72127501467","422.548793806893","417.928473023034","420.877934215208","375.852856584753","395.931936301542","433.269145081919","544.506652602757","616.419723606328","621.903370202384","648.300871676333","720.759301258731","795.970501862599","778.545419864544","769.174288260466","829.758688479073","788.632652955229","834.341094890303","852.954307862846","727.646386827046","775.080084704756",
"Cabo Verde","CPV","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","","","","496.226764170126","478.282434961834","473.050300536181","456.462907646134","426.697948051916","437.136485064101","595.444505172076","724.094307482961","801.733062007727","797.91551239966","897.649509516526","913.963943466124","994.628046805573","1328.99399394757","1072.33078819941","1251.90231860834","1258.80907000896","1201.95665566234","1250.61537591953","1389.71979558014","1239.37785465723","1268.88456421816","1373.51563622315","1768.92130162582","1976.45850602099","2048.13459038853","2304.2899020136","3112.28571215206","3638.90594639645","3444.55659984684","3312.82598480901","3670.42945259692","3408.48276238421","3558.79631355078","3529.61840305663","2954.11946734235","2997.75267953531",
"Costa Rica","CRI","GDP per capita (current US$)","NY.GDP.PCAP.CD","380.719130704896","354.81521800099","334.486836277433","344.829025611126","353.001882996353","373.033045149851","394.173151024719","412.7293866608","442.987707916062","474.684414305193","532.667136769547","567.41234659972","635.963620595836","766.088712440425","814.705244526423","934.898884945838","1121.33803853982","1391.67106991834","1554.70846632737","1734.43606200898","2022.10973091263","1069.13983506768","1033.89431208702","1535.35190786617","1727.17555270969","1756.85681822252","1955.70255435421","2033.67125939071","2059.31125484389","2274.43006871913","2391.30144564339","2257.49112330888","2618.16795155728","2854.62020014617","3045.40673276359","3279.3265064176","3230.23415516299","3408.36510115578","3614.56256657289","3688.39831414497","3808.36368918324","3981.5280469657","4062.01496486078","4167.71410665586","4425.50746720577","4697.01113456115","5245.18737215155","6120.62341828065","6911.13613586409","6809.39622366841","8199.41462068027","9186.59638993395","9985.36958970111","10569.6663143866","10647.4417945857","11406.3627271108","11824.6381020004",
